Channel_1_fft,Channel_2_fft,Channel_3_fft,Channel_4_fft,Channel_5_fft,Channel_6_fft,Channel_7_fft,Channel_8_fft,Channel_9_fft,Channel_10_fft,Channel_11_fft,Channel_12_fft,Channel_13_fft,Channel_14_fft,Channel_15_fft,Channel_16_fft,Channel_17_fft,Channel_18_fft,Channel_19_fft,Channel_20_fft,Channel_21_fft,Channel_22_fft,Channel_23_fft,Channel_24_fft,Channel_25_fft,Channel_26_fft,Channel_27_fft,Channel_28_fft,Channel_29_fft,Channel_30_fft,Channel_31_fft,Channel_32_fft,Label
0.1309726697477337,0.06469427307863346,0.0026229505066654515,0.06636372344895114,0.12238213048565864,0.16728588499303132,0.19865148425779564,0.21515600383041567,0.21661845624380682,0.20395117526632572,0.17902894556360127,0.14448998026414128,0.10348784609590075,0.05941666938689854,0.015633208886054295,0.024801388899436685,0.059339996694981814,0.08611218026457534,0.1040206820652082,0.1127673661093204,0.11281050233479836,0.10526107051469394,0.09173065124944747,0.07414705204501164,0.054555825033901245,0.03492615225553798,0.01697824082409788,0.002046565686207265,0.009010671084269083,0.01585022777279095,0.018630060889593788,0.017947397607454167,1
0.014737210546725034,0.010142980875069702,0.005373720293367263,0.0015619266901967799,0.0003635437709322356,0.00022231889346372574,0.0035763716648222095,0.009564110045746425,0.017678619275741506,0.02709863819003521,0.036778993215441,0.045563709879155874,0.05231015807723442,0.056011788990679566,0.05590741853316189,0.051566535186665804,0.042942587250690833,0.030389380444233765,0.014639278252449832,0.0032544960293106103,0.02200584040630953,0.04020569716602586,0.056443677619990876,0.06943023163327063,0.07810833016974388,0.08174475900456066,0.07999312782923457,0.07292337584425258,0.0610156415548076,0.045119569716814176,0.026383158583095846,0.006157836633827702,1
0.014111620871794045,0.03300262246474513,0.0492258152296097,0.0617224148033378,0.06974003051603749,0.07288131125177756,0.07112226965019228,0.06479985901732163,0.05457102915757874,0.04134783993005496,0.026215066521065335,0.010337943052836147,0.005131819705671219,0.019143852928158015,0.030823821008717178,0.039529512848803586,0.04488475527529551,0.04678967902239049,0.045407988843325676,0.041133831355867644,0.034542451456599066,0.026329955254055397,0.01724807931582567,0.008039882164181427,0.0006182421917803986,0.008163796044694423,0.01418152174893116,0.018421212553029497,0.020799871170906307,0.021389513560555545,0.020393097532281187,0.018111908544321882,2
0.014908202138863682,0.011166969409126634,0.00726038464747991,0.0035178741340782032,0.027872110508797475,0.03983499554175567,0.04895745515007208,0.05440991228125276,0.055644235256898905,0.052444523745057786,0.04495132023840663,0.03365683196284606,0.019371136467487362,0.003161764235467595,0.013728700801939608,0.02998047880078228,0.04430202953944357,0.05553447656188647,0.06274643343550451,0.06531136633197449,0.0629610102309538,0.055810289428222234,0.044351517161066806,0.029418170474178926,0.012121043757523427,0.006238133094761839,0.024268660575573378,0.04060017731456114,0.05399046001415482,0.06342299278716014,0.06818643310780399,0.06792960219627277,1
0.0626876514284949,0.05287743192273771,0.039262621289966854,0.022891627252223035,0.005013486372149767,0.013021274634774864,0.029866690369486994,0.044285722682701895,0.05524458521172679,0.06198960086672159,0.06410069816066774,0.061517648765906395,0.0545374360117968,0.04378352587010603,0.03015008691823661,0.01472618478818689,0.0012935009145137039,0.016703942125404665,0.030383210908907145,0.04137666157918271,0.04896535582163808,0.05271371250941749,0.05249321177250305,0.048481040104787626,0.04113465009028937,0.031145147379608835,0.01937404941669743,0.006779156954435383,0.00566404601159427,0.017038934449346083,0.02655613337352164,0.033608592913144164,1
0.037809504899682156,0.039010806567044566,0.03730172429068058,0.0329884861832473,0.02655783511191354,0.018628182716787442,0.009893070510244469,0.0010619937060017013,0.007196415032391287,0.014304323742920557,0.01981407975887345,0.023434450710720756,0.025042410216247323,0.02468044979912202,0.022540621603894424,0.018937561007719924,0.014273523415766607,0.008998942070720035,0.003572151179616489,0.0015782701659856763,0.0060855554905643264,0.009668937524456314,0.012148546904551315,0.013450524686032726,0.013602745518506975,0.01272234083484661,0.010996836655445449,0.00866113368358937,0.005972735933876259,0.003187579175053659,0.0005385447180213652,0.0017816914988116137,2
0.0036323758633635163,0.004930467177594169,0.005650605198393765,0.005819896936153708,0.005508583537657636,0.004817931741928048,0.0038668173177183037,0.0027784351076670967,0.045329081475239986,0.050170474356076425,0.14130326820542916,0.22173794350721493,0.2859798165685595,0.3297624911903493,0.3503431315131887,0.3466802071630915,0.3194818760246184,0.2711233257186617,0.20544153493912026,0.1274252324609328,0.042825595585501294,0.04228115116081034,0.12194501084578799,0.1907728193147793,0.24430603799310885,0.2793184589961967,0.2940134371879336,0.2881085781846736,0.26280485087356314,0.22064611731390502,0.16528336196666704,0.10116481524269519,2
0.03317819224639761,0.03372593671939236,0.09490021340936321,0.14632848741017873,0.18489225273153853,0.20855776171556117,0.21647295741455747,0.20897085126845277,0.18748341526105977,0.15437685993985042,0.11272481081494921,0.06603997083228691,0.017987105934886657,0.027899485148239103,0.0684723940937589,0.10118298461153338,0.12423479795571236,0.1366699295528306,0.13838560582506884,0.1300838812385238,0.11316251685802733,0.0895593032736071,0.061565060672466074,0.03162211245652037,0.0021251374983159224,0.024759965336618076,0.047246033050269816,0.06403363413803052,0.07437329514485869,0.07807934133819797,0.07549778517783753,0.06743427694255995,2
0.05505097386032508,0.03974309732469965,0.02300683258871441,0.0063100755432199535,0.00902357095640597,0.021909045082362223,0.031566286941601435,0.03755568296270866,0.03978213100769002,0.0384700444849459,0.03411389193638501,0.02741057670789184,0.019180993453317724,0.01028841494654777,0.0015609900973684691,0.006275342895793968,0.01264867348282776,0.017174567936112422,0.01966993782928841,0.020147949892432432,0.01879622421011923,0.015941853268419022,0.01200763179524212,0.007464273643953694,0.0027833104921759265,0.0016051360518675338,0.00534636075353624,0.00818458819557983,0.009974912319330145,0.01068376321162911,0.01037906547927394,0.009212105998808666,1
0.0073937092173472566,0.005167593744801694,0.0027837552637897016,0.0004744181817057033,0.0015654230670550328,0.003191520425367923,0.004317327977191569,0.004914498711874563,0.0050076578842376054,0.004664680089212542,0.003984009777974102,0.0030806842019192532,0.03581027744670941,0.0007291538725645377,0.036396335724673684,0.06904062806161393,0.09676221541401629,0.1180263026940315,0.13174932317077756,0.1373523082268807,0.13477904306233654,0.12447918301429121,0.10735894093664489,0.0847041023412411,0.058081835701515705,0.029228933326042043,6.531796882371793e-05,0.028073490482419534,0.05323408359658647,0.07423893747921043,0.09009915867298364,0.10018651554295327,1
