Channel_1_fft,Channel_2_fft,Channel_3_fft,Channel_4_fft,Channel_5_fft,Channel_6_fft,Channel_7_fft,Channel_8_fft,Channel_9_fft,Channel_10_fft,Channel_11_fft,Channel_12_fft,Channel_13_fft,Channel_14_fft,Channel_15_fft,Channel_16_fft,Channel_17_fft,Channel_18_fft,Channel_19_fft,Channel_20_fft,Channel_21_fft,Channel_22_fft,Channel_23_fft,Channel_24_fft,Channel_25_fft,Channel_26_fft,Channel_27_fft,Channel_28_fft,Channel_29_fft,Channel_30_fft,Channel_31_fft,Channel_32_fft,Label
6.230890057470281,6.145733943133935,7.754913423953316,4.127336917211691,2.4936036912431865,2.143371863820351,2.2605811892999617,4.047383135345905,8.576303677500979,1.7482726488273372,1.7899493453349278,3.184402222315137,2.20208801130499,4.306070089341185,1.7287748597892196,4.037674686099581,2.470181076717632,2.3020162821963193,1.9609264710830046,2.045965428533338,3.128194696303798,5.806349577329958,2.634316311708466,2.7376880468142106,2.8196182955213107,2.946543003028323,5.674894692980783,5.167251026020512,4.866160405416863,3.90714032648003,4.545432481054932,4.56226186199374,1
3.318638509712091,3.483359209569763,5.98540485025743,4.291553235529501,1.7848837156941544,2.2148349363243995,2.1791883353326584,2.8385210958914793,6.261845393889796,2.1087429747295348,1.8365879141436592,2.8766649494820977,2.1171112189228927,3.825673917411454,2.0771085732899017,4.89368275827748,3.0573199257745944,2.6998937295122523,1.6912823804877368,2.2914464345869803,2.0089449103934696,6.350569441891881,2.4344991449071745,2.9698081131653,3.3753144781084545,4.194024309635845,8.287283265078289,5.814317434269148,5.533171600721714,4.580665584104213,5.5882555455898615,4.947810391433078,1
2.911372172683639,3.4632090870298065,3.418869208987855,3.679655262101429,2.9097081964423435,1.9812254155801723,1.9373535000327442,2.5139691953005694,9.630609661184288,3.4749986021514125,1.9065142417345464,3.305403426193608,1.8060398192295584,4.199893593613584,1.8076144960751577,4.922691303413872,2.4171503127668847,2.255715008971598,1.9462745814091578,1.910982802219943,3.2547100983518735,6.1675680482323365,2.361498853153954,3.5673100942521434,5.4924977915312585,3.2778616013186683,6.185657528200394,5.210358974776984,4.4833480185943175,4.329467406631038,5.355034607876202,3.288145948060959,2
2.1798509466599034,2.3337881334267125,2.953786210089732,3.482086930956251,2.187922560860837,2.502343221616519,2.006446888461737,2.102204587354574,8.872253385790703,1.7081562387189264,1.5652304709380618,3.168114148246838,2.4968378432958507,4.656263353795302,1.9904623039633353,4.595207525305255,2.7582076626792866,2.319313324773224,1.959198081534761,2.339007855209611,3.4426291338585617,6.120539051084901,2.2175057959501765,2.550822232262261,2.382579242449399,3.0555981491569466,4.4306123629944985,4.436732635617483,3.4925179205983503,3.6847000582885574,4.917233852334991,2.504671511048086,1
1.8492251358476284,1.8330770636336564,2.849477988543771,3.3909713077627157,1.7181577065970692,1.7211732770766126,1.8228687940467565,2.744072706373057,9.284405703906133,2.2652554755010645,1.5538154007691054,2.9848733720083294,2.3766252684656504,3.6897517302132936,1.9943207850932785,4.108647347996733,2.3616936073987365,2.0791232732961107,1.7576630625153826,1.747446357891133,3.359784399398723,4.874530392697421,2.0150317523276122,2.497427066794194,2.193814356766651,3.6031406703501845,4.348981914988526,4.608089531903563,3.9730094024313796,3.8113818928545764,5.297867165538763,3.2467557114536514,1
2.8874855607012853,3.432057782235472,6.546684072139933,4.383385697579688,2.04749434612672,2.0809561850963836,1.8910712020311702,2.9236293530038884,5.611587301216317,1.7569481767979473,2.07596890166571,3.742384325507624,2.5703261210963912,4.1559799533553035,1.8850583395292069,4.4641083528342556,2.2054879134803245,2.506625918462467,2.223185356534457,2.182247812225067,3.4474903071536573,6.2515597381477095,2.9797844455683418,3.378466338118592,4.242125137752715,3.8010281977615716,6.732881871146839,6.247562647217184,6.194153300621768,4.655021082387311,5.987661301214708,3.9865269534384087,2
3.5233916899492286,3.1028999317603567,5.926234347613264,3.8154418626767566,2.473323721902809,2.2948146525044675,2.505556105107379,2.5674162054607272,6.669393343267078,1.7651568168458354,2.077360094677466,3.2726281766709016,2.447839150061881,5.009689262507232,2.3640633953559216,4.50351567489017,2.750731902466181,2.545362639141554,2.769470949461032,2.522538051083794,3.2705264086986716,6.8389430232140915,2.3383002873183734,2.7461526937136105,3.223374786645977,3.3193436836841985,6.548557932932084,4.8097703929298055,4.654065752451423,3.8599266718009564,4.9617922888347445,3.4726496210751647,2
5.022450390267121,5.450493741019465,5.693711851007273,4.302582455970963,3.8720651585558667,2.238834526275385,2.3380429111995635,2.375492819568761,8.598730499309506,4.141059203392214,1.7986144035973548,2.4872593833662195,2.0203929420365,4.067474646599808,2.123577522561763,3.7700983568192212,2.3299953086669847,1.9353485401831458,1.616509242720556,1.8520888369897035,2.78274104434949,5.069349629746191,2.0041960637206597,2.4012573998796953,3.0232844597961575,2.982463493336678,4.477218328520045,4.318825438264188,3.230688369239142,3.262482771703845,4.59401128386346,2.2823088407744416,2
2.5309407962069153,2.777120959563822,3.1925724125238766,3.621064894881246,2.1607232813621313,2.0490981723375215,2.0028625413424415,2.4955012860965287,4.879906672992822,3.5828649606675227,1.8135975478978985,2.9313566650364784,2.5280522886903074,4.811651598055831,2.1373446678608126,5.623018421243196,2.487693594958656,2.379201453998944,2.0439073618472254,2.4592856576628557,3.7276615333674443,6.979039821174807,2.439495830370656,2.9752309130046943,5.915263308394669,3.7169907331273806,5.599902282685736,5.078093966344868,4.315857476439655,3.8677334735273705,5.369859390061027,7.854431184923021,1
5.646619558427506,4.7666561320927245,5.812366503135401,6.663095368350607,4.918358526077509,5.272515095168704,3.831472488674487,5.1954719024651,14.22896289765207,6.3608480520201445,2.586881745712789,3.651567138272849,2.7019280051336554,5.390273424251135,3.0051530785849945,5.6312991405019694,3.4588627020965097,3.400659704382716,2.3582355156473866,2.667070393384362,4.624882420395645,6.806548556276605,2.6214797165443597,3.4716332349013848,6.693632414770218,4.242421699049273,7.01235822342903,6.502621509946292,5.953499817222466,5.068053607365593,6.7647744814534745,3.681657703692651,1
3.090977070022455,2.918228252667782,2.975419097692235,3.4257793108346597,1.740856649362107,1.737397075192735,2.034461153414547,2.3938024842732717,7.419821637751738,1.949901522388247,1.8258775163863612,3.3228197615778563,2.0785988097950074,4.228750323701811,1.5715008453641417,4.368993754470197,2.247038769484341,2.077351494530278,2.1471924947473444,1.946252557967748,3.00269442121266,6.088725519712995,2.387881505350597,2.8790323744814867,4.337680666955989,2.767386225118241,5.191689147857961,4.5902561976032645,4.019664600868014,3.2467893501039775,4.276649412335666,2.893346686348014,1
2.3381898460202737,2.644722730464642,3.2492088341547407,3.3449737335339207,2.6746378663602863,2.2308070653780603,2.4137921672894445,2.5622495619670826,10.601295532428882,3.0057275338899725,1.9876807609076892,3.004398095975372,2.4454416070956375,4.66519265918179,2.1392787484753994,4.881326460452478,2.7722448952624283,2.6848943860359853,1.8183853031570703,2.0972392128595714,3.019028149377616,6.215079797060442,1.9381558525617653,2.2054178456253757,2.427545639288682,2.654658287636377,5.028284684325332,3.7691839997179732,3.584634702006161,3.237665954791768,4.436255434688155,2.4428851328785983,2
1.7948838021008477,2.0580657724897073,2.541642651638869,2.603383032346017,1.656687638426376,1.840559744095433,1.6402612134471242,2.0922786672314855,9.05974980470218,1.9790715038460853,1.6361837900137226,3.109328044399102,1.9351004102583336,3.7928079954594347,1.9025323654683226,3.7749841608689323,2.364048137605852,1.8563970307423734,1.7274282876886433,1.719671798520008,3.0127690025800895,4.965696404089359,1.9123721092286774,2.521274864023122,2.346840752033534,3.3549403474283617,4.595043113252841,4.417381027698645,4.1552349793103405,3.8386347741441895,5.2113594351049555,2.9666485285420627,2
2.855759060736851,2.833517529429615,5.142181024257843,4.142698678601226,2.1127156097277537,2.1764678771547676,2.218770499677208,2.7849820142889454,8.44727533244158,2.3869702149270116,2.1457842028612997,3.597321487328665,2.8815899460246337,3.9511026231375634,2.0784381549228175,5.365118249859412,2.4159501007766857,2.6876909433816953,2.0825101597356497,1.6941679848200135,1.9879010446046737,5.902347064283609,2.259407239738209,2.584377806853272,2.059104701830037,3.0495167607359854,4.919277622756583,4.060092434867062,3.5938478595403294,3.8385721463099842,4.636177778870655,2.7696286134209185,1
2.5619671014915055,2.6767074700716487,3.076680650297387,3.658528964145117,2.0064689816556127,1.9986883233145796,2.0472826739773997,2.7745524135991837,10.173394878041035,3.5279020367993734,1.8406476742866784,2.8008154039657045,2.3489159444337027,4.6208802151303665,1.9217326575278066,4.407488861392029,2.3815873784318566,2.3115250567640007,1.9269511289093406,2.010977768692359,3.1826846985822566,5.939144707494629,2.2767192855165748,2.827838520385141,4.3846620747947656,3.4187427651254025,4.68792132309713,5.218009749662744,4.077171699999381,3.980344544192905,5.8353975648001635,3.058988789583509,1
2.342520599762864,2.5825731337532933,2.865967777658684,3.8929518359652753,2.3678925939472233,2.0881804607433505,1.925858864566961,2.6364775106319747,10.100314288569804,4.471308620604334,2.0584338597809233,2.8157904097672164,2.0554291130220763,4.128008419080108,1.8331043451082913,4.962231631452836,2.5040990619880263,2.251591996688604,1.964622456135563,1.8828465214901937,2.9895390196876495,5.686517591114691,2.0852436572299675,2.8241138474874745,4.527089451686859,3.190795638406565,4.16675186084037,5.000503556105933,3.4211575470935123,3.9704322968179517,5.547261678584819,2.5785241781385904,1
