Channel_1_fft,Channel_2_fft,Channel_3_fft,Channel_4_fft,Channel_5_fft,Channel_6_fft,Channel_7_fft,Channel_8_fft,Channel_9_fft,Channel_10_fft,Channel_11_fft,Channel_12_fft,Channel_13_fft,Channel_14_fft,Channel_15_fft,Channel_16_fft,Channel_17_fft,Channel_18_fft,Channel_19_fft,Channel_20_fft,Channel_21_fft,Channel_22_fft,Channel_23_fft,Channel_24_fft,Channel_25_fft,Channel_26_fft,Channel_27_fft,Channel_28_fft,Channel_29_fft,Channel_30_fft,Channel_31_fft,Channel_32_fft,Label
6.37362720227295,3.997129616160493,3.876861584659754,2.611324522880231,1.6384612490107882,1.9069667211480308,1.7938302123225145,2.624468161746794,3.831388077492662,1.6361585604051414,1.1355971021188351,1.6257682816581556,1.5372871744110885,2.076608025833018,1.1082528775802087,2.068494395413176,1.3183165301625814,1.2718074206455185,1.1954848268953198,1.0311418602513653,1.7345706605225657,3.1580710902206297,0.8096751536479446,1.1975855846157042,1.2766457658553372,1.313874902831621,2.6505189618750453,1.7715789028460953,1.7879642663166362,1.0977655233274972,1.3906178136201541,2.5949911307221787,1
3.2987324529479074,3.3310794849527685,4.2276341353674685,2.627304460207905,1.26678705402181,1.1725013136430293,1.5730287011545139,1.777267967125672,5.221997902534445,1.3945436618077929,1.0056745491582288,1.709849488581313,1.3064996685514971,1.936067230788181,0.9885463160222016,1.9139151551738973,0.9283610174464445,1.3255702023859426,1.032591040178877,0.8527004509103606,0.8959455982223742,3.173802164713392,1.4818184284171403,0.99709839091502,1.226449833770124,1.080402538621294,2.5632461164961087,1.8777063883081226,1.8600986013651044,1.3427453711690058,1.1885260828102586,2.315918335750194,1
3.0279774765611718,3.397356214771966,2.086719333924857,2.6143061392836726,1.0268367201187025,1.2331534741528043,1.059953424791141,1.9753455206326678,5.0824878676379015,1.9449296431281595,0.6918590388381719,1.4256578389500245,1.4527937550545214,1.571276619990004,0.9509099215576257,1.4081372494352145,1.1756805870498857,1.173245056934927,1.2515943136329142,0.7827960897313,1.650068641222605,2.214097467014754,0.9364593829772057,1.7061910663828026,2.3379174981470916,1.5931836464610625,2.6549579043448204,1.9422820549391182,1.529454055504206,1.3944003769518925,1.2889674662934545,1.4550076202407414,2
1.4390744910987323,1.2462295642578323,1.9811163795134534,2.069862083027601,1.793479520729702,2.3005207933726823,1.6047929440675786,1.2905166761390328,4.569471960100935,1.386547740381573,0.7080549383474302,1.760474314657082,1.4354066429183734,2.521279603006854,1.4018265024229686,2.397470521818602,1.9550142986430106,1.5808713722849617,1.2837997145661972,1.5908635355765128,2.163253214156787,2.8592397367509528,1.0520713330882667,1.3886957728862068,1.0965484079668408,1.2881143219237225,2.3903927068796644,1.9319737331421563,1.7170965097197268,1.00722278072288,1.1694485400691355,1.1373802164341482,1
1.459497626331979,1.4043287278315393,1.5550469236693638,1.8317388811279216,0.8102469955948725,1.1753180527973264,1.077500832466857,1.4396788870134904,3.917826429336309,1.4666276457366763,0.6977708222322362,1.5352178661061175,1.6371981992006464,1.6512720545879325,1.0244736498052616,1.9067071018118054,1.2225948941219895,1.1784358692731876,0.8464501284607503,0.8008361674330515,1.6872916681548118,2.53092874985079,1.102565838262424,1.0437395185854752,0.9134785148847882,0.918637703500214,1.8596210339004897,1.468926787575492,1.3297560927796177,0.824526261246197,0.8995911654386464,2.1887266228006257,1
3.0828326709380054,3.2808443611839775,3.4352693454750725,3.3846548212231253,1.055112302047473,1.5424485344156116,1.1792976932417167,1.1711246795561279,2.125605442244547,1.0333096849582057,1.0058436803302513,1.4356668614125583,1.6905798513543033,2.0801795308841498,1.627803877530037,1.6917584326244994,1.2516992225072454,1.8323146331645288,1.2332571488122226,0.8979230032472194,1.9380406239288395,2.618019930627516,1.042491706956177,1.292813666410098,1.581912482720205,1.2183491791640129,1.8129717294946885,1.7171413797042958,1.8442208268977724,1.0425812262748575,1.1488101441110645,1.6320173211908586,2
2.870030916657436,2.665808612613636,3.5535994902489385,2.570819361247785,1.7825938642497074,1.569719168236663,2.0562093260813645,1.3160541188726778,5.056117854338769,1.3591876713004944,1.3166639064819956,1.8033118989872214,1.5089449958725862,2.8797084918940463,1.5282662216777143,2.5835159895520383,1.7918254785835297,1.7914995541442849,1.3479297607620637,1.2574344583838966,2.006890170692116,3.654381090788022,1.4346135215247064,1.3751918054854912,1.553441751105348,1.506939532023872,2.620924049044449,2.2562188840691477,2.158964143989507,1.3698275651652991,1.413638630682481,1.3723631469445934,2
3.652726141276286,3.7449663781218163,4.167620561695713,2.516850743872381,2.666905853660466,1.1390507627766722,1.2285243479155343,1.4934389318195322,4.498599501376156,2.91506074990524,0.7549042331847491,1.1938636618469882,1.0414362650896214,2.051910503464411,1.1261975761282497,1.3732545705499615,1.074568404745156,0.7754519912360229,0.7571932139220519,0.937430925810934,0.9694645525808212,2.507415397375762,1.089733168074326,0.909288721498443,1.2948102324053312,0.7125171825552754,2.2966222482557654,1.408879374470739,1.4999514282143334,1.1458195213156896,0.8746414846731566,1.2179034335815282,2
1.1546779719142701,1.2534288913031364,1.4610334988500449,1.6931323288435451,0.9952104175478608,1.0968619276096094,1.2055612768756856,0.8995481778819304,1.9003042643272907,2.049612228851452,1.4134760443138565,1.784153959451466,1.1461603232275865,2.0003953743899596,1.09874326506308,1.9125243494025963,1.3122543112501526,1.4922516325129387,0.6263169296968569,1.0998198917584407,1.748332637540983,3.3695314660807534,1.0269679992218994,1.1870814443737872,2.7324868362276007,1.6665314812666927,2.2842740522123712,1.8080278797435752,1.7139731578229744,0.9017559216831783,1.0903886943184933,5.219137296791564,1
4.373385158566468,3.515996855907084,4.181906382766851,4.4699116675226955,3.704145828390789,4.22392676301771,2.9462828758463147,3.7564091405564928,7.382013760017781,4.50708256128345,1.867585507090344,1.7818029578995662,1.6293078073667493,2.5584772235715616,2.4923015120757657,2.967189932127913,2.6388779001061637,2.5724845332095727,1.0287994514172665,1.4898998195199318,3.2060999439736744,3.382763408323129,1.3735126261863246,1.7283089190416685,2.5212558468243405,1.5493622601343322,2.195055786559117,1.4021316711458631,1.5844394406148503,1.0668993118284342,0.8562794087807538,1.6010361079085786,1
