Channel_1_fdjt,Channel_2_fdjt,Channel_3_fdjt,Channel_4_fdjt,Channel_5_fdjt,Channel_6_fdjt,Channel_7_fdjt,Channel_8_fdjt,Channel_9_fdjt,Channel_10_fdjt,Channel_11_fdjt,Channel_12_fdjt,Channel_13_fdjt,Channel_14_fdjt,Channel_15_fdjt,Channel_16_fdjt,Channel_17_fdjt,Channel_18_fdjt,Channel_19_fdjt,Channel_20_fdjt,Channel_21_fdjt,Channel_22_fdjt,Channel_23_fdjt,Channel_24_fdjt,Channel_25_fdjt,Channel_26_fdjt,Channel_27_fdjt,Channel_28_fdjt,Channel_29_fdjt,Channel_30_fdjt,Channel_31_fdjt,Channel_32_fdjt,Label
1.4396837033420615,2.006425741087728,0.3331374282112377,0.7733417061250091,0.15429205462229648,1.108911169252247,1.0554931704121537,0.09672964881263674,0.40625145184536754,0.41937313214187943,0.6890172769734021,0.05273483894650438,0.08549675164253176,0.9101141552674388,0.2272080628622296,0.749847926339459,0.548232949992007,0.7785620636890234,0.35272229202550387,0.42376004490903496,0.030895140837984475,0.09528824522542116,0.3036201491506461,0.11589754419507678,1.0836152482557126,0.5375778596741845,0.6873190370242628,1.2344023961233297,0.41993749920226353,0.4084191204467197,0.4995260885615198,0.7399576017522321,1
0.5170051008666116,0.8436638703499805,1.7418238934914192,1.5997158938346219,1.289631963891244,0.7862230113164814,0.447846548021175,0.1782728891442533,1.3038933562039516,1.6874476615525118,1.255875799110013,0.527908294669316,1.8109091154808374,1.5369938002356038,0.8591682842869061,1.2209644101762953,1.182795805307493,1.0914452977592157,1.0027830869518197,1.2275812841409213,0.3650083655226735,0.03677605650311188,0.8639766157783411,1.1165146142567364,0.69460004468619,1.0867593137585927,1.3328793176773106,0.5262611463856824,1.3577504152647801,1.1579790540558237,0.9673289531413459,0.6630116110016221,1
1.204214230972125,1.4702716081295166,2.5450069355801332,1.6123504121465722,2.0315112532188313,0.6622220537060519,1.7897116230524879,1.0889862174081728,1.827082686500031,0.9007532463509497,1.3806082037982088,1.654693952985623,1.2421094823201702,1.292523948022842,1.5968231109618334,1.2779593171451888,1.3131341362883313,0.25606527539959295,0.13014519322483936,1.0415331224940132,1.4070000509300897,0.2076436523415929,1.079151362914876,0.7371508111758845,1.158531858616415,1.0733437595142958,1.7736001446970633,0.11901915359362208,1.6038979529139898,1.5374880593530849,1.127300461025213,0.6225130548474772,2
0.4257326856122331,0.2795805051199984,2.595932555954247,1.3532920990015609,2.1525075140793724,1.5535067025569629,1.5722686287539254,1.368806528719412,2.1039513644776897,1.9977773727191823,1.3118462729231808,1.6516743860105876,1.2823487175752237,1.6176735878656734,1.2120742938804878,1.9446424284946857,1.3810626210363282,0.051309056449894,0.8495901885810705,1.9503763413948554,1.2521277109475015,0.08613509836907762,1.2766875804027196,1.1821934517987231,1.7700265641913009,1.2405745432804025,1.4581261370809107,1.396969023222972,1.7423246804624744,1.6233217520697971,1.283027424144568,0.9955514884391691,1
2.3420910302931315,1.9150188336822547,1.2393220020841644,1.5491254608824396,1.6307472084784436,1.7992146039313168,1.197737006169967,1.4636963387438056,0.23845929369838445,1.4240616687049787,1.7675074832875655,1.6412850146968434,0.2474720337555385,0.45496907112523266,1.5724326755759856,0.812421597336442,0.5769383288131648,1.8469484531930447,0.59102068735547,1.208116486725243,1.3445299284749088,1.5005244064877634,1.1994915288576409,0.2676932488813934,0.7104834964038012,0.7468372091307713,0.9458869320867876,1.1436564892753507,0.15311129233682486,0.7122039280629271,1.0258496154002776,0.8370755108731864,1
1.1600185896877855,2.2040826126683135,1.2382053627606504,1.4713478726571694,1.571838576768099,0.12310655352420509,1.195273790506296,1.4277842337141826,1.1540684312881984,0.7134750155897239,1.345773497154546,1.464802875775604,0.5720788336271075,0.07189007130390764,0.7486594133396486,0.6312338461057224,0.4480670348321584,1.3956241940703054,0.43800653740848045,0.3052373819459787,0.7867457703974723,0.8772691370115754,0.750098442271124,0.29414557685328874,0.11299644034127243,1.0851769010244292,0.5694879116294093,0.8745882933989164,0.42781510199545986,0.977065239676173,0.8354660942470753,1.1053107050507058,2
1.3308405931807454,0.81164312007846,0.892854807927928,1.9797728589707089,1.9899432031730062,0.48359401961435083,2.1472976282988334,0.6410136430358864,1.0023486604416272,0.4739914604566154,0.6522661750958388,0.7872038603594662,0.1825545974958443,0.015106292022711035,1.9502464273357965,0.579977694820103,0.9989167449244762,1.8160788534034975,0.7327111174732701,1.2925958954751278,1.1548175982867743,0.8663609825896316,1.2787763938110028,0.12804788923187124,1.1470622392651024,0.6571065247875322,1.2871861274214258,1.1791973828736702,0.4673067949985485,0.8321908997815841,0.6387337126840023,0.9489393500159962,2
1.9076325067635647,0.7162200638381859,0.5177327679793051,1.5183353650270024,0.8951416348688563,0.04493067377427357,0.8573768032745825,1.1558488210102782,1.168260958182979,0.3765086320056303,0.5312758815860461,0.02085622632096393,0.4438447525116785,0.2503574871804831,0.9912870428203675,0.32563618897132535,1.118810307407127,0.9462333640416348,0.6424891718615322,1.0180618014316185,0.5384839016093145,0.4158695337953965,0.10542125535975974,0.2860455341745425,0.3265001145916021,0.09156540023265686,0.37182557838686525,1.0556640623223799,0.07493826723244586,0.516914323148616,0.9826909402173652,0.18587307293062294,2
0.6072310644882859,0.6661297671633373,0.8983652605629522,1.6564655246860625,0.8325892692314965,1.1714326364746386,1.2623269296475457,0.13562705325194382,0.12655694776659737,0.3041867712179592,0.2241693966239536,0.26054791522618925,0.8969562243340702,0.3389380895991935,0.6913836551707699,0.5788846220209818,0.22038991021948548,0.5248171083478094,0.07962411319520156,0.5078472708026155,1.0549008972546126,0.5560310719672233,0.5774315540467054,0.5206963140420762,0.48188054774546646,0.7240488035236966,0.12803382223541723,0.27209207468752156,0.19362062447922007,0.2079910049152294,0.29775021681972963,0.2595121375210977,1
2.1742831061364263,1.2646657619338306,2.3528789423821967,1.8035211222301526,0.7532360998893192,1.2252631112915826,1.251740746627912,0.03318119085597989,1.0260317384515405,1.0924268303970177,1.4568425908765454,0.6658561858931782,1.0610447824919564,1.2144989559882189,0.4512124431466393,0.9712145930195524,0.33533707038474053,1.1507951420827356,1.3656498643538588,0.4212707869772206,1.1799476003153262,0.5008558668352288,1.1444149566201285,0.3687240438099253,0.8067612601875188,0.9258438393554552,0.7512648877013067,0.6572352420312532,0.7183486104088407,0.30616493103224374,0.7196564396595991,0.8407803010111409,1
1.0256360164569833,1.1097890856571127,1.7824866697948412,1.865097877875824,0.3292353035305736,0.7177654779176236,0.3551948527258834,0.486620140096637,0.43495125383856925,0.3731704425555776,0.7246496797261022,1.2032030119650023,1.48733460654371,0.7917605086597521,0.4871198478518454,1.9417288484389748,0.6213114215199401,0.04030687629859703,0.981689714117852,0.14080788621539406,1.1931993276373478,1.2150235834471723,0.329245697370428,0.6045810742740432,1.09411603718066,0.861448085288346,0.5120092490662748,0.4143442831065704,1.014646486484933,1.018615593432792,0.6997555073745644,0.657358363303749,1
1.7858837625799797,0.4248039990957314,1.4450260154192045,2.2687525570358935,0.26498293890478314,0.3809369330801502,1.1355986253381305,1.3879502225816143,0.5204665465841586,0.13411832728506365,0.2625022539383817,1.0040909756014313,0.2998610825609561,0.7440018308116506,0.44715118756483097,1.7973453351155502,1.5062802982083343,0.44776882403219215,0.5250907097343869,0.042053087228243295,1.3252321973522654,0.6565415295992899,0.818445948546112,0.4987246058941086,1.512300052056414,0.9458854808544379,0.2615071433579498,0.6165522943383703,1.1396803298780638,0.7012295230933936,0.8105428843454975,0.858862033669441,2
1.355363379657653,1.484410416418817,0.5127384371539245,0.5559541005169022,1.3965112720924429,0.12083586783467704,1.1028671434703887,1.0819483150296392,0.09505715423119525,0.18864287676497776,1.641376692111862,0.1259617229258367,0.3893475508071123,1.117085083869916,1.3785648719029138,0.898975934300567,1.3459450706523464,0.26833405334175486,0.371762607381395,0.9376444790015592,1.5327374393742077,0.8256289874496444,0.3066097060969548,0.22495275003862608,0.6491027339040188,0.29791643906836995,0.5275997658716998,0.41089062520732117,0.9629519761986407,0.9892011632997109,0.448509282389648,0.4100557176929615,2
1.5773436026724983,1.752287326776125,2.238138653063543,0.25905586978055684,0.8378262625516255,2.167487234677675,1.5605179186467817,1.9085849995706547,0.9348853260974807,1.2352123924639207,1.690147564395121,0.08965851138357626,0.6228876791854954,1.6493349886781792,1.9246853043446277,1.2653041262315017,1.9059990113996588,0.7328678825991696,0.9055743271079408,1.0041547412378278,1.596583473938666,1.0324541255619388,1.3493337770133698,1.3535153152105825,0.9513149627682081,0.03499862353617372,0.9030668078040558,1.0474296450434109,1.1367451882482629,1.5308163640491448,1.1944290518399674,0.949789363526291,1
1.2740304081671125,1.3841932633980436,3.4259887209227458,0.3135861973687484,1.869594852334484,2.02877886013262,1.6175273542545332,1.6948892336365857,0.9426383888114208,1.3767304035125068,1.1611504733239757,1.419438508889384,1.7805763643808303,1.6974238359305334,0.9867897192772785,1.8360705812877711,1.63653528908388,0.5883949698575892,1.0428492557080389,1.0564814584416433,1.4806146145954853,0.44701061071413717,0.9693044862873704,1.138434459061235,1.0052178038907131,1.0050629301201437,0.7976319840822543,1.2235462414610463,1.5144194060147933,1.4714444969284843,1.3115577618313525,1.0286557340862776,1
1.858903660923824,2.9114243189243534,2.6314749996897824,0.7141813678952924,1.9296405482043708,1.685941210337401,1.4908156996286868,1.985198313026317,1.4680075427636454,2.2407771334416284,1.4326827471489514,0.9767161084810448,1.7996536898733637,1.690688692874567,1.191542444824402,1.689845499901379,1.141628531918872,0.44572585295610617,1.6004343312186238,1.5798166003589804,1.372057785923796,1.3262192133412491,1.253016703566344,1.600282338013088,0.9892094826701571,1.37283352291457,1.4174344248909785,0.4787480832907885,1.5878603069788193,1.3891331259154025,1.3530754840779808,1.0392360890603094,1
2.365259893209058,1.9954586612524456,0.5079219014181554,2.2514106088167107,2.0669467337278955,1.1562535304492356,1.293154263599593,1.0663528281138057,1.6022139096316015,1.7477490544777181,1.4326560176701195,1.2828864508455053,0.4413554752936902,0.9565885941495643,1.06173881876819,0.08587509552187521,1.4597745591935511,1.1829840044531454,0.8546251887404444,1.8331275077252576,1.3341456914650702,0.9567846981051369,1.1613077092914093,1.238824490237109,1.5773461177272579,0.6201217581254477,0.888917342936207,0.45780674324295473,0.34903158163103404,1.3118003963162435,1.0247207119808612,0.9325991001899494,2
2.323414236263395,2.23280957007986,0.8468805039923462,2.356588981794887,1.5558586284513298,0.9668952036336079,0.13829599954925698,1.1045929391288076,1.9422056346873282,1.6520609058856464,2.0156453935071896,0.8914667883518609,0.35488936161277546,1.7921999455417865,1.7382295607927158,0.02043392330477119,1.8494730913223356,0.9138463114216728,0.6641440781987178,1.8452800505990605,1.3632135012564746,1.7281354056648561,0.8576586590090909,1.4817522479285685,1.1979248639370415,0.6950234503392332,1.335814141269192,0.7749401435451663,0.0086086241428167,1.0868567434334542,0.9009156828592904,0.7392902438077581,2
1.324786478241603,0.736156884854006,0.9201637814109676,2.3301003679182872,1.4533231756007337,0.10238790968721563,1.71077851662462,0.16965636280044494,1.8290527842592936,1.3951038405505891,1.2188960706022562,1.449631156006419,0.33583340540757234,1.23166488409137,1.6814112864708934,0.06412489836833656,1.8050384057070061,1.1533431782314876,1.0137398314826926,1.3333052693219556,0.5627375954492794,0.40782307432203574,0.39040693895570455,0.6694288538094519,1.0856541277774943,0.9196340644487959,1.5638791838951265,0.36417353343943015,0.6405191021676527,1.0246378596567818,0.9160248861992725,0.09704727003434138,2
1.7539698696533053,0.9857429904416526,0.9832030382918704,2.2389161445355645,1.3905616982300553,1.7972832816958677,1.520566140776716,0.8822111888396961,1.8438887443140473,1.2399096289484044,0.951410799205849,0.8591882882543599,0.22258724922896386,1.2711564828723894,1.1446911756571991,0.16949720281474553,2.0317623181208417,1.167880946826561,1.2910810010795126,0.605189602565486,0.7081621372313551,1.0544925842522983,0.9957828696949028,0.8110848502238569,0.7787071467517297,1.382999270739579,1.2440458711239581,0.3351684296207951,0.7526026514413255,0.9815984071540819,0.9757084797149465,0.07073946790791817,1
0.8317479126631129,1.2554606485137565,0.2158596373740066,0.7064082942421911,0.304773915370193,0.5065706532308353,0.9778413008168926,0.6850699877538988,1.2082017565475938,0.2665787101101262,0.364191226152519,0.0049750422074778524,0.46981042435478726,0.8938953196923585,0.4469258573612241,0.18658401692238488,0.3544648719253907,1.0972823857049967,0.04637279064428519,0.5009940005298007,0.5941786161699317,0.6513797410258433,0.1401395347735782,0.46619655577794544,0.42609987722505943,0.051719050613572126,0.3882532553065637,1.1787830493406646,0.26134336183380047,0.44229366185513724,0.9101038349696162,0.4042017982686792,1
1.2504878317969623,1.62093219773117,1.734280425332432,1.291893489546508,1.6714208086270148,1.3769527889127617,1.2352631640976721,0.41783510223482817,2.061528653729721,1.5760421925830392,0.07491627407779922,0.78540799741565,1.8510681444307469,1.646520352175721,0.03271224556921366,1.7944695019715964,0.645128668807048,1.087271388194849,0.5658212622319216,0.6852247665953064,1.5904300872627357,0.8035707081729913,1.080011584069178,0.6955869335943824,1.0152257733053114,0.7343585440465563,0.18424139319283722,1.4018803879314632,1.2825781982938351,1.0465947461620733,0.8341918400090957,1.0472690409683392,1
2.321155859877947,2.0251034568641786,1.7094063652852818,2.8922733315084597,1.932264367648437,1.3506682235999767,0.6711786233084355,1.1623041601596549,2.1013170396974106,1.6977885729013205,0.31646785468818545,1.7812814441350615,1.6183089474171324,1.2266639809027986,1.7509552675369016,2.2341031823460975,0.05862567514809442,1.3731683900606642,1.8709403759885646,1.364662767612079,0.8166933722038161,0.5171836182014818,1.372527373003295,1.2502381942528609,0.757840194809094,0.7413954735430848,1.1224554053672529,0.9940354704778229,1.2981107523638422,1.062650504731711,0.755536267900233,0.6676337433668224,2
1.744952156264755,2.3338127145883214,1.8865653341571946,1.8986539851722448,1.4438775483911614,1.8981769252629503,0.7136807803784203,0.44977385386407875,1.7595655245262525,1.6612539775063677,0.017404432978769077,1.237228807005236,1.7328267251083205,1.6320588914800171,1.3656088192561489,1.7948123836296175,0.5384142651151813,1.1853956751238368,1.5836084321516153,0.9948517585587151,1.2164309537186495,0.6619446494499324,0.7788646680667473,1.0513925643824698,1.1278230877189541,1.165417339967048,1.3761617187383945,1.1806547934892033,0.869274676191793,0.5523007554801515,0.857014831631091,0.538982596897737,1
1.8071914591481715,1.285623859759704,2.0558277982298607,1.8757017693005051,1.7782805342005115,1.563717462866822,1.6939302207346179,1.273442292718806,0.7780130555313107,1.2809970323310644,1.7871965326593764,1.794614429323606,1.154333588108349,1.5257777746699095,1.3413041906719259,1.4024954964182506,0.9184951213384176,0.18106596243567608,0.9580026660016527,0.8518047056715475,0.5091356650224065,0.9278290204746318,1.0806217482127047,0.062276488582261987,0.4861535696808145,0.34298116875629353,0.12337386600716774,0.8714248865714135,0.531701683955603,0.8455413425578534,0.5674915536027454,0.20236688044874404,1
1.4811523134912872,0.6768124597629263,0.535706876245735,1.320639365308873,1.3420089165657025,0.8370076121850891,1.3312316424588668,1.1141481752622553,0.25980991878285764,0.07374628709577617,0.40487149989090054,0.23285332669676845,0.18365199919039543,1.6067261704522373,0.8564627152747037,0.2158934320208351,0.16325464917276636,0.2132014865157883,0.21690298567266592,0.31933380160735103,0.2797822776812979,0.8029506029848891,0.0765536061225132,0.059203706982742424,0.08734568548589011,0.2713930794459824,0.41578288942016817,0.6864329814683157,0.5409327136464989,0.6086371102752953,0.8279940816014912,0.44554394626253085,2
1.8270256694675555,2.1676832136932167,0.3305794269584605,2.058020848288306,1.5747828122198972,1.5739781345623858,1.1657288025401933,1.3768249895236733,0.10816209092688069,0.06811342603878774,1.806629513669657,0.5874484615072827,1.016541516725699,0.9743408227170831,0.9182936748962173,0.5848847657566141,0.8079086442102638,1.013164099278637,0.05872870091122662,0.11664023126113725,0.5381852763417818,1.2646947946852274,0.6238750559025057,0.5854230940070717,0.26902665169970447,0.8170285358787728,0.3393083549475126,0.9922483467657538,0.6967154835505012,1.3178396694240244,0.6481309403524455,0.32210458110408685,2
1.976849641548351,1.8799677106553911,1.400854637038337,1.3622090164080296,1.0210203339378066,1.7201402314275298,1.9222979622937508,1.0856700994336006,0.15253224606882645,1.366088264471795,0.76640788210649,1.5114656157184558,1.3952119234356475,1.607254241925273,0.8517887113749291,0.3266034918653274,0.2681245225844765,0.3079794814561164,0.7038330340060296,0.5581332127786681,0.3353710866618308,1.2117557475512586,0.9628776016684906,0.2646388036065514,0.020984763787068234,0.8185945215805205,0.1747566790829751,0.8021676334317603,0.5636213663058323,1.574289879492424,0.8240565657914766,0.37591412977267386,1
1.5257913371765188,2.3528184921967235,2.4177302419329143,1.641179582980387,1.871968808363977,1.143543775896103,1.3109290924116046,2.0753510146299528,0.2514297124428003,0.6372239001116335,1.9607585122232287,1.7936138332448166,1.6124284403265214,1.2340527864669069,1.5108085332367192,1.1929101300820872,1.3318268709767156,0.6588891154850585,1.2020563889424802,1.5759897088243529,1.3492631567524866,1.4449989881078913,1.341375221841079,1.2919643077560607,0.9756901162337295,0.7986868850455148,1.4878146683625662,0.9598974303607863,1.418154270197399,1.9044553568172846,1.1155113733201323,0.8899419758658472,2
1.8965562620924665,2.400759081576845,2.9833282841916655,2.1533878423223225,1.8251493269375085,0.6786208680580117,1.3705740471479801,1.7199007087533293,0.7643763887246252,1.1056061130023707,1.6934121737373886,2.1493975581439777,1.3281894925914461,1.7671492310298829,2.172115884600086,1.6901568435274656,1.0937412073250368,1.2298816527104108,1.3575092273909453,1.4442057585120311,1.9017131547973711,1.6674778772476848,0.9839218299858016,0.9174824957047155,1.3670131047939533,0.9382677331505072,1.8171998768541595,1.3405623585962771,1.3957485313930365,1.2304047105989986,1.299311189322156,0.8052566072006526,2
1.614561317720738,2.5015639011866657,1.0783301014222686,2.891792764565486,1.8923580429961573,1.1103738686375741,1.491326781166453,1.9325930656558885,1.7456299199115197,1.4674086713088257,2.2978617207191006,1.5863255350492567,1.5741728133201491,0.890611835959073,1.081308870852249,2.0358340666995525,1.361962039341796,1.2085277687163927,1.4043715261271565,0.8258558219944604,0.97585198317017,2.0823496944633146,1.2420597831130735,1.3271526907218478,0.6849445673774427,1.2123694167938286,1.1469175039519304,1.1459583476467237,0.7740789123377962,1.1668032199987435,1.221013025169037,0.6278471373953963,1
1.4242506707496239,2.5299944025148116,0.668542447325158,1.8295229333245207,2.101239397838414,0.8021618212276137,1.214181824342784,1.8397274299129238,1.4953737487266567,0.9777327675698316,2.3602058648778406,1.6024335715133424,1.2200855121423022,0.7657715808497098,0.5752016783639105,1.65702229298339,1.3067688764874181,1.2804297514648764,0.3877781760463562,0.9066823460838036,1.3993529324499796,1.4491027289865497,1.0589815473071462,1.5408007019714272,0.7830648703624163,1.5440344982924656,0.8789492379262451,1.316741129453321,0.8732270997147964,1.1111477628426691,1.1397594802086781,0.5776216496335016,2
1.8492040308652153,1.518685366387071,1.2075211740828777,1.9353012649635932,0.9569142999204326,0.14878873156489947,0.2726177673649636,0.7930905134207241,1.31480267161419,0.21176459714384843,0.1268611486736555,0.16081345997423332,0.27174927314806147,0.8643670728524467,0.8755149824314702,1.0392235203735716,0.8215384231031194,0.9533169594066754,1.228619653733445,1.2998216586390945,0.14802818214856436,0.9463123900324237,0.7424616594019771,0.0687937559045408,0.5050177962214107,0.7706199805996613,0.9419004281972437,0.8552255759285887,0.9426387220441723,0.5612362477976025,0.11078076218961401,0.7030844992271432,2
0.9468248034508471,1.2863454575241464,1.5176513735824715,2.3825390737706296,0.8631845321768962,0.20888909386045526,0.7914207578347288,0.3917244079652172,1.2064414912267674,0.2813349738719731,0.17028147314584524,0.47236621474993945,0.11586550517011474,0.12312940253392352,0.6133881387379165,1.128979865928277,0.9291470870640098,0.7280294472142178,0.8821461371157099,1.2215531559993902,0.058048048445473954,1.0829814822457797,0.03937191375061995,0.29570140617185686,0.2726082029225491,0.4884268644174664,1.1083793934027193,0.5754008503414563,0.6574148520393556,0.9393134747763096,0.2136813670200337,0.3193244019154702,2
0.09242941630107986,1.7042654545700608,1.7312646397994724,1.5494846741642667,0.9148436755525609,1.4404814734464595,0.8434398007038749,0.2149262288487051,1.4863127309001274,1.6848029201819232,0.43168778345519837,0.45399153260219594,0.1972172387505464,1.5243448661956067,0.407283716421285,1.6655265848748608,0.41085864810233996,0.9873145763990931,1.0059742011388744,1.241635586522947,0.4795834034776944,1.0554207026939517,0.7287259027286196,0.3018348777684996,0.5256748761014045,0.8102762699368599,1.2031323241576029,1.0155788111047117,1.0173552154191663,0.026254018913806142,0.16996983132402663,0.6433122712147465,1
0.024896906611046408,1.1660324421909545,1.8408304692552453,2.0109808509364844,0.7074153848712427,0.93948591659915,1.0255786060912517,0.6572510523244486,1.5990321907718499,1.177791064986494,0.9485427171328223,0.2188716473256793,0.22145023671135913,1.3272974721822872,0.8605406940257978,1.996737213190573,0.7781515374745421,0.9594207157850857,1.9777396666701175,1.0534228525431741,0.5512197710675878,1.324794673722563,0.900393181109463,0.29267126690979794,0.8002680691223485,0.5600492034065895,1.1886846966912425,0.4534339250990208,0.758520964391146,0.3345524380276263,0.1834285103884619,0.6029607019291126,1
1.7803616544944931,1.5511494617538713,2.621025873511302,1.8304267217258279,1.2629482881067637,0.05199584885498242,1.0804006992617463,1.3831010481225976,1.0919622459258356,1.1797196983652178,0.92046179235769,1.326732707139171,0.7427860798499585,0.22708107460179563,0.05486043749753375,0.26392603004397164,0.46727092779241414,0.7683067618640246,0.40822259395955335,0.9075639075200311,0.17663558449267286,0.627747058986791,0.5121449958797069,0.5129031734998409,0.025322636666344493,0.6437767117019831,0.37936764011481044,0.7257833466488823,0.42147347252782624,0.12890228433159448,0.3905048017846197,0.5209905438553502,2
2.516587728189148,2.5457998119161953,0.38742520374746064,2.4343836473691267,2.0532278388548675,1.2389511087462213,1.882905540839384,2.0208005047150994,2.0155541331144007,1.3770388577337165,1.649890547061149,1.7915002171576861,0.8578150795412561,0.5831547060089437,0.5824164478648427,0.6396599806765786,1.3242667000902695,1.1811292729127454,1.4079010564962526,1.1790834941638026,0.896471467122317,1.1159127762889398,1.1920329176730322,1.0935285762460019,1.6954548062973624,0.9959486806673629,0.9436623329664481,0.7214966816971734,1.014576973255334,0.7964555357873874,0.806385693595761,0.5764157968680497,2
2.568511869141414,2.5980672192865293,1.2859347992428958,2.43105129099987,2.0590794106489105,1.577060626658304,1.6603022241093388,1.3427670983260307,1.4053787008940617,1.2706287135430572,1.6710595500797862,1.706025789487576,1.7531014863795251,1.4761743279417179,0.9356747783783274,1.3117713336863364,1.4830902581821024,1.251745773293392,1.1082924133715548,1.092301179592748,0.8848765057014352,0.5738415097419121,1.138050007096426,0.7719262516444436,1.3761366738367182,1.4319681638417585,1.574276069629548,1.0919196009837409,0.6616819605325587,1.2151284827295021,0.31532252133007505,0.6523419504641476,1
