Channel_1_fdjt,Channel_2_fdjt,Channel_3_fdjt,Channel_4_fdjt,Channel_5_fdjt,Channel_6_fdjt,Channel_7_fdjt,Channel_8_fdjt,Channel_9_fdjt,Channel_10_fdjt,Channel_11_fdjt,Channel_12_fdjt,Channel_13_fdjt,Channel_14_fdjt,Channel_15_fdjt,Channel_16_fdjt,Channel_17_fdjt,Channel_18_fdjt,Channel_19_fdjt,Channel_20_fdjt,Channel_21_fdjt,Channel_22_fdjt,Channel_23_fdjt,Channel_24_fdjt,Channel_25_fdjt,Channel_26_fdjt,Channel_27_fdjt,Channel_28_fdjt,Channel_29_fdjt,Channel_30_fdjt,Channel_31_fdjt,Channel_32_fdjt,Label
0.8396321845945169,0.7507733497158102,0.6610270228251276,0.5708282788416132,0.48060784615108926,0.3907890185156696,0.3017846839674813,0.2139944981353934,0.12780222725408757,0.04357328361490043,0.038347526501831763,0.11763802526147449,0.1940004419265286,0.2671629366417283,0.3368808613646925,0.4029377530432915,0.4651460571920032,0.5233475829986967,0.5774136939656576,0.6272452408196959,0.6727722459825813,0.7139533512441356,0.750775042399934,0.7832506664841735,0.8114192588340264,0.835344198559829,0.855111712066004,0.870829245073372,0.8826237241374699,0.8906397289419759,0.8950375966736901,0.8959914795603352,1
0.8936873761845787,0.8883211564941268,0.8800965995322306,0.8692234618445319,0.8559155933096586,0.8403891158258943,0.8228606788931833,0.8035458046782427,0.7826573336532877,0.760403980367973,0.736989007366042,0.7126090237124983,0.6874529130721156,0.6617008947890826,0.6355237199690128,0.6090820031644298,0.5825256889177189,0.5559936511247552,0.5296134219507909,0.5035010458611737,0.4777610532274795,0.45248654693970336,0.427759394503171,0.4036505172328568,0.380220267389579,0.3575188834472215,0.3355870131534822,0.31445629366147404,0.29414997777384755,0.27468359525871233,0.2560656382681485,0.23829826011397606,1
0.22137797702837772,0.20529636305410945,0.19004072886458093,0.17559477610113017,0.16193921972339587,0.1490523718825955,0.13691068192280814,0.1254892282626755,0.11476215907935756,0.10470307988161678,0.09528538719725439,0.0864825486922475,0.07826833106678797,0.07061697802026706,0.06350334142771993,0.056902969610069264,0.05079215719638794,0.045147961556350424,0.039948191115048055,0.03517137104370355,0.030796691847523944,0.026803946252738686,0.02317345954272667,0.019886018125927954,0.016922800654887615,0.01426531547572109,0.011895347590619767,0.009794917682272255,0.007946255095328694,0.006331786010248,0.004934137390986086,0.0037361566512969313,2
0.002720946375764117,0.0018719128611754832,0.001172826722160029,0.0006078933457830531,0.32104342727571966,0.2830616328718487,0.24475517882680428,0.20631866779046593,0.16794457624711104,0.12982179294114005,0.09213421334084212,0.055059404046656796,0.01876735000974747,0.01658070376791132,0.05083330571162409,0.08384973743755736,0.1155008324519399,0.1456696680515898,0.17425212635764264,0.2011573221088759,0.22630789653964017,0.2496401783423246,0.27110421433569293,0.2906636740001041,0.3082956334734409,0.32399024590432607,0.3377503062103771,0.3495907192713262,0.35953788138854725,0.36762898545872624,0.37391126073944114,0.37844115833122927,1
0.38128349357060204,0.3825105564303878,0.3822012007685377,0.3804399228669603,0.37731593917430534,0.3729222725308258,0.36735485543138346,0.3607116580961094,0.353091848288445,0.3445949889679587,0.3353202790093393,0.3253658413745345,0.3148280623034933,0.30380098430018104,0.29237575494489537,0.2806401328710323,0.26867805160888636,0.2565692414183259,0.24438890869983057,0.23220747208393605,0.2200903538505003,0.20809782492233694,0.196284901315416,0.1847012896139506,0.17339137877810593,0.162394275389397,0.15174387929556282,0.14146899652842598,0.13159348632513682,0.12213643907355964,0.11311238201598385,0.10453150957298567,1
0.09639993518227558,0.0887199615764776,0.08149036644099864,0.07470670039431766,0.06836159421983831,0.062445072258749366,0.056944868859224534,0.05184674478134185,0.04713480048855824,0.04279178331972567,0.03879938563141445,0.03513853112941371,0.031789646772905585,0.02873291783824021,0.025948523974771726,0.023416854374851127,0.021118700512434235,0.01903542527349239,0.017149107696033457,0.015442662946381813,0.01389993757114114,0.012505780472628038,0.011246090451951893,0.01010784154032559,0.009079087687347233,0.008148948687242204,0.007307579493231412,0.006546125288537694,0.005856664841658508,0.005232144766040741,0.00466630732548065,0.004153614374540367,2
0.0036891698983115805,0.003268643420507861,0.002888196288766283,0.0025444125304780684,0.0022342356139739496,0.0019549120634897842,0.0017039424796389065,0.0014790401306348862,0.2948178156325709,0.18809190076079235,0.08154058921219887,0.02424971132555348,0.1287011389284088,0.23124883921407302,0.33134528061756674,0.4284643811988911,0.5221054075667617,0.6117966095199933,0.6970985574386557,0.7776071532390056,0.8529562897730816,0.9228201378371572,0.9869150443845143,1.0450010300507864,1.096882878631508,1.1424108156433046,1.1814807775002003,1.2140342770992412,1.2400578756949627,1.259582274813209,1.2726810455760402,1.2794690161478919,2
1.2801003410402085,1.2747662787044773,1.2636927061833585,1.247137401559794,1.2253871265287175,1.1987545426015502,1.1675749952306624,1.132203200505248,1.0930098690232357,1.0503783010935057,1.004700986583156,0.9563762415177506,0.905804911999095,0.8533871741638641,0.7995194568108399,0.7445915110192981,0.6889836486108156,0.6330641687147933,0.5771869890243873,0.5216894956090872,0.46689062241223755,0.41308916883206737,0.3605623610873147,0.30956466042637937,0.2603268186737303,0.21305517913970942,0.16793121857162935,0.12511132361942578,0.08472679325378103,0.046884056732094906,0.011665095075287131,0.020871947394389065,2
0.05069197609498377,0.0777819994170665,0.10215003851384327,0.1238239105660204,0.14284990278996496,0.15929135462021218,0.17322716547875752,0.1847502453525331,0.19396592504827406,0.20099034249603331,0.20594882084811172,0.20897425338939804,0.21020550945611327,0.20978587466751877,0.20786153782220523,0.20458013580970824,0.20008936685119466,0.19453568131889398,0.18806305829827663,0.18081187495350237,0.17291787464025046,0.16451123858719008,0.1557157648445593,0.1466481570814148,0.13741742470873095,0.12812439472282047,0.11886133461381714,0.10971168467866028,0.10074989712684217,0.09204137847644486,0.08364253090912376,0.0756008874815973,1
0.06795533536957223,0.06073642063830994,0.053966727385245584,0.04766132348410511,0.041828264587063506,0.03646914753247414,0.03157970388745664,0.027150424052360747,0.023167202184943708,0.019611992173863006,0.01646346500550455,0.013697658124238765,0.09667186297556453,0.08144281051700791,0.06619296258451743,0.0509859192983958,0.03588464938173644,0.020951089048826074,0.006245750598890681,0.008172656077536838,0.022247586043739664,0.0359250030764421,0.04915370202540771,0.06188560740183521,0.07407604608581451,0.0856839923189591,0.09667228343413226,0.10700780506494,0.11666164486834765,0.12560921407990291,0.1338303364987534,0.14130930476502898,1
