Channel_1_ar1,Channel_1_ar2,Channel_1_ar3,Channel_2_ar1,Channel_2_ar2,Channel_2_ar3,Channel_3_ar1,Channel_3_ar2,Channel_3_ar3,Channel_4_ar1,Channel_4_ar2,Channel_4_ar3,Channel_5_ar1,Channel_5_ar2,Channel_5_ar3,Channel_6_ar1,Channel_6_ar2,Channel_6_ar3,Channel_7_ar1,Channel_7_ar2,Channel_7_ar3,Channel_8_ar1,Channel_8_ar2,Channel_8_ar3,Channel_9_ar1,Channel_9_ar2,Channel_9_ar3,Channel_10_ar1,Channel_10_ar2,Channel_10_ar3,Channel_11_ar1,Channel_11_ar2,Channel_11_ar3,Channel_12_ar1,Channel_12_ar2,Channel_12_ar3,Channel_13_ar1,Channel_13_ar2,Channel_13_ar3,Channel_14_ar1,Channel_14_ar2,Channel_14_ar3,Channel_15_ar1,Channel_15_ar2,Channel_15_ar3,Channel_16_ar1,Channel_16_ar2,Channel_16_ar3,Channel_17_ar1,Channel_17_ar2,Channel_17_ar3,Channel_18_ar1,Channel_18_ar2,Channel_18_ar3,Channel_19_ar1,Channel_19_ar2,Channel_19_ar3,Channel_20_ar1,Channel_20_ar2,Channel_20_ar3,Channel_21_ar1,Channel_21_ar2,Channel_21_ar3,Channel_22_ar1,Channel_22_ar2,Channel_22_ar3,Channel_23_ar1,Channel_23_ar2,Channel_23_ar3,Channel_24_ar1,Channel_24_ar2,Channel_24_ar3,Channel_25_ar1,Channel_25_ar2,Channel_25_ar3,Channel_26_ar1,Channel_26_ar2,Channel_26_ar3,Channel_27_ar1,Channel_27_ar2,Channel_27_ar3,Channel_28_ar1,Channel_28_ar2,Channel_28_ar3,Channel_29_ar1,Channel_29_ar2,Channel_29_ar3,Channel_30_ar1,Channel_30_ar2,Channel_30_ar3,Channel_31_ar1,Channel_31_ar2,Channel_31_ar3,Channel_32_ar1,Channel_32_ar2,Channel_32_ar3,Label
1.5356003535236404,-0.6635537175416364,0.12580545712599459,1.5162134195430643,-0.619350749263454,0.10120948269878968,1.489518354079498,-0.9253182285984578,0.43244387512222304,1.4545597401760746,-0.7729526735649409,0.31341951930444645,1.4423552317179762,-0.8285686830093636,0.38321432096597335,1.3785288371460274,-0.6664386252066596,0.2765910261724276,1.2914391550812625,-0.4944516532057828,0.19982251448942404,1.4866788132144575,-0.9952490827856201,0.5017349522365461,1.3327551950741856,-0.642308890218721,0.30187024139370744,1.409661438280107,-0.7700076706866421,0.34069133695522735,1.0734838439062324,-0.3682741355263361,0.28701874144560235,1.3945168876680747,-0.7500078215354585,0.34299249630343237,1.4404303574800743,-0.8948567795683808,0.42776618171512465,1.2212903489068716,-0.4949048328578822,0.2649215809600003,1.3748836480412694,-0.6470691528194672,0.26107415060550365,1.3806066139160391,-0.7513169994038559,0.3524716569281384,1.2994563718674825,-0.6387262320202591,0.33363617081110614,1.247437189930788,-0.5794630510214648,0.31852550554828324,1.405185490352107,-1.0013765432157782,0.5786365252913442,1.2899079474480806,-0.6666110165554285,0.3446871036251314,1.4210737603803516,-0.6919853997851102,0.26066686753476054,1.4360959172144347,-0.7092262973327481,0.2563984182366478,1.336203619903294,-0.6210517297838124,0.27070808024177,1.3258231727737355,-0.6899166184016945,0.3447474509427623,1.5203148277298415,-0.7775422258652714,0.23722646587584753,1.25603383559832,-0.6017792497617881,0.3163260302282451,1.3806811461677413,-0.580491572951136,0.1832191786065514,1.221732895045695,-0.58933579902117,0.336070446737625,1.3462958628841797,-0.5734654933066521,0.20638806351319328,0.9973103966010313,-0.4270523709773278,0.3608910308837163,1.043784108601984,-0.5007047606881997,0.3650240918829594,1.0723972964543196,-0.40380967985101796,0.2999041769312897,1
1.4447334378589454,-0.7341445947943808,0.2879539665110798,1.4453858065395624,-0.8209296062070225,0.37402976347123984,1.4870210377857955,-0.9990649339317499,0.5094322287383357,1.3695781964895561,-0.7765375908885215,0.40399128309282095,1.399226816741841,-0.9153438912187021,0.51328095486341,1.4331570108268765,-0.7841979028383453,0.3460313178437677,1.2783162562078634,-0.7111445266252899,0.4288258038126636,1.4933269702511185,-1.0451405720414704,0.5460716238776647,1.3009210987458026,-0.6339959081256012,0.32756190344789266,1.4468834549075518,-0.8488242121660787,0.3940438664486135,1.0968530011161703,-0.4605924424164446,0.35295819148579344,1.399588052254148,-0.7606366482875447,0.3489691035075686,1.4725555761305902,-0.976329910035822,0.4933248349720886,1.2217930351897555,-0.5890988046589571,0.35662725634973663,1.3990852275194319,-0.6564643662670001,0.24231670608463296,1.306925452851556,-0.7083706576164366,0.3329980619129334,1.3992885118853107,-0.7396444244524375,0.3326377241084861,1.2616654641680813,-0.6496949514777991,0.3708236698781552,1.4457356124703333,-1.1280941995509235,0.6404791298839041,1.3889095449448108,-0.742356225459582,0.3341136221072267,1.4246290625055928,-0.6598108832735845,0.21820188610385507,1.44123384837851,-0.7362502643598294,0.22934368484306003,1.3910857653069646,-0.6270670503284124,0.2054740361395249,1.371423180271404,-0.72870756542861,0.3323835304621965,1.6079056262572913,-0.783821587511883,0.1209049600803073,1.3553806176208465,-0.6265925650632503,0.23563437090953535,1.4964286882184956,-0.554461632655605,-0.007598541330971196,1.2859269951734318,-0.6193367828766974,0.291172299762342,1.492238608510149,-0.6646163153123535,0.12920859833515508,1.0617056976434962,-0.4618581426052244,0.29007769437602143,1.0882008867626418,-0.5144758994061254,0.3126108285438012,1.2520964069480047,-0.5218573707092738,0.21260965461078507,1
1.4666726507103496,-0.7209150317489977,0.2505563354486778,1.2266506528027563,-0.5766280492087796,0.3426771981025432,1.4742039806127738,-1.1350529654921482,0.6530918122860878,1.3376670113863094,-0.8491763871437801,0.5015933012605429,1.025592549481694,-0.4672526423539757,0.39769930841548445,1.315807787011187,-0.7377142149858678,0.408141558903015,1.1725594505976031,-0.5697650681835864,0.36803953716705284,1.4876987700345936,-1.1635450346115779,0.66314322886686,1.286571673406607,-0.6034748821142533,0.30013314679112024,1.3767061437690475,-0.9263958972770382,0.5251361636915282,1.163135006820162,-0.5847578523413697,0.3601308093609553,1.3636581549651425,-0.7986345502943732,0.4050235050232548,1.524739286874011,-1.2925029282920102,0.7507224507893917,1.1858054259628639,-0.5641676682566272,0.3099895448646827,1.2995857044744599,-0.7658656102001351,0.38394943113831226,1.1584170563929197,-0.5775971048125466,0.3003549020422955,1.286320733464426,-0.8359719918322517,0.5085617191927531,1.1344965139953287,-0.4995421133695935,0.34847318031210556,1.5340812914238366,-1.393017311976669,0.8394023939842299,1.3245699295279125,-0.770477091593969,0.38689070515582097,1.3079862206312665,-0.7115989361250967,0.33121064768794106,1.2961093593664867,-0.6135873056717197,0.24407112740037987,1.245281871794607,-0.5947908826172472,0.31869761954087256,1.2395268117218718,-0.7621852081765331,0.42295249418160613,1.4961254134756174,-0.7689004381529843,0.23868836674035593,1.1100444549108703,-0.530876930634993,0.333109134536461,1.3138368017938298,-0.46088715899068594,0.10637806428230857,1.1527366533701944,-0.6102709041673187,0.40733436106295856,1.298148058911709,-0.6074701336762861,0.2878301473370133,0.9112323778356013,-0.4368199000017119,0.35154669209369677,0.8895526113161389,-0.45309528610358846,0.29274717574328535,1.0894264834975271,-0.4963614377216886,0.3571789206438253,2
1.2037089128960496,-0.7098214243561147,0.4932316922854498,1.1628165106951465,-0.6416502424806405,0.46081919013488687,1.447463406081873,-1.1758868230792352,0.710522927197454,1.3027228156417703,-0.8836484944168341,0.5481624256225183,1.3041364037539247,-0.9697234363159886,0.5641871670143531,1.2236203433577582,-0.6501178895197126,0.4058235060470921,1.130648907719222,-0.5716090626572697,0.41458320647247054,1.4602718582331862,-1.212931487063201,0.721598051485883,1.2830750674048508,-0.6183535705718072,0.3132149951708868,1.2154701959700789,-0.693532017515806,0.4333900660893172,1.1629311426379665,-0.558298562696379,0.35176870566200885,1.314806519651394,-0.7557028528902323,0.41853812001148627,1.462149230018917,-1.2149789405230569,0.7288848082621157,1.2149395205090046,-0.5681850199908891,0.2524154289004914,1.2373412816439304,-0.6780128283348256,0.3954997189556331,1.2794546712087207,-0.6786817554983821,0.37239545023012816,1.1504810605539744,-0.6363997566225681,0.4627266659865141,0.998023745956846,-0.3950157019968485,0.3847591022127767,1.5151725260776499,-1.3665840467404389,0.8256684293351149,1.3402311276001002,-0.8378475645528493,0.3940021011240343,1.1904968250415724,-0.5300812499498521,0.2475690010846881,1.2753605465845839,-0.5475278062237654,0.23624667025729507,1.2196817344922661,-0.5630201860790441,0.27541384342620917,1.216209918941907,-0.7283068913555474,0.3937602982121063,1.4120911484321375,-0.7244185563933236,0.26183312910513085,1.0357346838744435,-0.4374285680207156,0.26960091876647024,1.1740262348340287,-0.4700607338985537,0.26745224501823234,1.0896621654735776,-0.5709105301833742,0.34050631217631644,1.2290953280124772,-0.5706752842922869,0.293962171904103,0.9067538107611763,-0.3859456306697674,0.3049774948286787,0.875354232758179,-0.41014707874825523,0.23075108168283712,0.9967903465524378,-0.39641409234765385,0.3351820370636073,1
1.280073727442945,-0.6842163340971193,0.39480852000911254,1.2508922187997513,-0.6695516679320209,0.4082675033519963,1.4948956530017272,-1.243195947841434,0.7239097286843125,1.4062371152945536,-1.0237660621694447,0.5885032809203744,1.3718828820611406,-1.0289491964419928,0.6066241547794914,1.2394852838202068,-0.6617692915155141,0.4058245943372036,1.1442447900039583,-0.5372384383245298,0.3208232077951996,1.5027487426704784,-1.2826222912648608,0.7306901966439403,1.3237790993981615,-0.6870369778609179,0.30738355104053794,1.3525264593773134,-0.882055366064614,0.48710340922339257,1.1488316177458164,-0.5861352863197368,0.3429472729813085,1.4013968743724154,-0.9194560989421258,0.46935018088970926,1.5340819043504268,-1.2992416698233917,0.7496967185692173,1.2227908289929952,-0.6327818859105301,0.3194892151721408,1.2677161071295977,-0.7300803887048533,0.3962246433398992,1.2999236737499202,-0.7358235602430137,0.33890770707357376,1.156589055095088,-0.6838318278109337,0.45690796385855154,1.0333538292864708,-0.3915076441940928,0.296936868173991,1.5103636418005209,-1.3719744858444387,0.8159091947645647,1.3628395273105964,-0.8955518286194227,0.4805890764971021,1.2797841212155305,-0.6968286181513417,0.33328194033946695,1.259296125585903,-0.6299358873032685,0.2940304160029766,1.2573145155269958,-0.6344323327159406,0.30727250257834793,1.291364610455211,-0.8350111811421119,0.46856416011839225,1.446372724611513,-0.8167710915174863,0.33798120465282383,1.067261374837025,-0.5889311561613588,0.2933351610423006,1.133470556965576,-0.45429274472706943,0.2075769394618733,1.0997651459112934,-0.6438263120776924,0.33382903447171497,1.2893116807704226,-0.6521253134227863,0.30620733475635736,0.8644276176478973,-0.4791025356601194,0.23637643681849738,0.8480051576671382,-0.5078192609785185,0.20215413949169977,1.0519396227537705,-0.49256872489965076,0.29101698357446315,1
1.4741212681509155,-0.6877088152487564,0.21121871694375285,1.3733270127266652,-0.6119821210153206,0.23607805373225765,1.601560600533493,-1.2406757354119125,0.6364208086250464,1.5412029630564603,-1.124804237703089,0.5788717872761803,1.3651420718422382,-0.9491868129312142,0.5724896593972811,1.3959677238170538,-0.8138329928864932,0.4120017498070082,1.1604799659830236,-0.5666241930063606,0.3553370040663934,1.5832198709618095,-1.3200365724316965,0.7276491190590842,1.3863023616934884,-0.6244697677158143,0.22322807787771476,1.4979308837803718,-1.0658458263805826,0.5573893050289389,0.9508507192319586,-0.3414268707374544,0.2744871891639027,1.4919569196829252,-0.9153069313392097,0.398288484312787,1.5689835597255721,-1.3445770770556493,0.7586850523081003,1.1537009232826367,-0.5131352524288869,0.2614870372665814,1.3354693098418966,-0.818147363762107,0.4154181474078429,1.344737338790565,-0.7775564909497785,0.3752764253190791,1.3427881065717868,-0.9175640942861607,0.5323778932806792,1.2089128435832615,-0.5281073054214782,0.2987934553765089,1.534308005700797,-1.4058025787410189,0.8454003777507915,1.3540909869496947,-0.8906502847149101,0.4605648381264827,1.3615925669827145,-0.7282071012100905,0.27277615629050644,1.4812358690688314,-0.7891759182492983,0.2649359339255354,1.4917409768410201,-0.6871373695422442,0.15542564483638222,1.4073887132372256,-0.8853711014890671,0.41202431163853714,1.6765496474302095,-0.9420663081394481,0.2252639198723673,1.2374499846041296,-0.563093182935566,0.24506107336858685,1.5156427656970506,-0.6615480159125947,0.11190544890608652,1.3245919828020851,-0.6525167297915968,0.24973294803262483,1.512060065870231,-0.6743386138271367,0.10849145897733137,1.0588403255014338,-0.4569281955557024,0.284654965392507,1.051171866478055,-0.48950578214045926,0.2671801688832174,1.2271283287286892,-0.481034130519057,0.1984058806692461,2
1.3475320225569378,-0.7142168117656224,0.3650397950763556,1.2850768896021523,-0.6307987720618702,0.3440329689862961,1.5457944440658087,-1.2794814845432556,0.7311026899329163,1.2473989857757932,-0.716145564534048,0.4644398175528677,1.3360083097217366,-0.9157545489489831,0.5746326446196016,1.4236905279359808,-0.9224173227868196,0.4953237654884633,1.2667953974372295,-0.7163342826298608,0.4443544496191593,1.5665252719951943,-1.3381118911705656,0.7662370564210906,1.4202262484368153,-0.7632129987255235,0.33340379895365935,1.4461443668761833,-1.0276617646956123,0.5747075378306794,1.2391103502178362,-0.6460386346896081,0.39314883238188153,1.494538832269602,-0.9916065946112553,0.4835121384485066,1.5507020203870532,-1.328462886292608,0.764261016887674,1.3488750245956087,-0.734981077339661,0.36898190435654227,1.2658095663873812,-0.7564169362866008,0.4279622647268725,1.1212257779410653,-0.5399976680995378,0.3779533007178308,1.3559624882951062,-0.9435220776413086,0.5683084085888022,1.1680179503164618,-0.5556477334674608,0.3783682993766196,1.5643240244899552,-1.4309519659165546,0.8431814901839724,1.3922039742393546,-0.8866693154752072,0.4245155000214953,1.295371677868774,-0.6546159413613448,0.309567073507902,1.4183553600410232,-0.7560602478768104,0.3122239188193923,1.3475402111158332,-0.6291672390385034,0.26769634482528004,1.3816990861777125,-0.8954710397333772,0.47882412926822465,1.6093017576491306,-0.8530038039913747,0.21941069612001202,1.2255546224210225,-0.5410177893953684,0.28034235639744753,1.4778740452785313,-0.6260142407609243,0.12013219840487777,1.2776902194173907,-0.6669320814506651,0.34944159466158387,1.4286972973154646,-0.6305925809537997,0.1755441909429883,1.0332521970086568,-0.4176726094840488,0.3114088454460934,1.0538979803859818,-0.45490529914823447,0.30111144607912327,1.2025242841712083,-0.5029173800310036,0.265721070532064,2
1.3292927546945303,-0.7352763781347629,0.41911848131202295,1.2215877177037513,-0.5994070378030693,0.3911601886969232,1.5071197179024023,-1.278409557873086,0.7798663940877556,1.4233992698622264,-1.0674538942516132,0.6542630337461062,1.3983205956855271,-1.0592105460006511,0.6632159509851435,1.3293624329504958,-0.802722127498081,0.4771462685806423,1.21545032078577,-0.6249345875014036,0.40611061303820006,1.5142438855172782,-1.3121982377320662,0.7979157932678587,1.2856947551525377,-0.6596757203650792,0.355758625372771,1.4503760202541216,-1.0753172823884052,0.6222662312609828,1.14824210690786,-0.5378942644878735,0.3633896570475591,1.3238461063933857,-0.8828803327174128,0.5262381837080833,1.5392385770583639,-1.3606093058064073,0.7955806970284787,1.275988457753875,-0.670610903746031,0.36230358712711863,1.3230605296247382,-0.821839506175533,0.4342722471778963,1.3800207673465783,-0.8126397295307656,0.36425318482286373,1.2697230649931004,-0.8751736727574452,0.5092914123212986,1.1784870159706384,-0.5877762593322299,0.369176475513684,1.4995029604460965,-1.3987826291650465,0.8312638534957401,1.3942979718649289,-1.0035949569657203,0.5492331681561603,1.3248592926235994,-0.757792145111502,0.36070200068838515,1.3357015092923337,-0.6687110356943764,0.25256528489063007,1.1850497323232156,-0.5667314817395575,0.3028559837752298,1.24340960226743,-0.815449086701622,0.44085876530404017,1.4507760224313133,-0.7905121389519684,0.29041038314506706,1.0789011130939894,-0.5713342193376814,0.2594160915145355,1.273259935240286,-0.5337211438346302,0.17670754476886777,1.09281323861691,-0.613916438013489,0.3508848982139624,1.200722195521773,-0.5818923740068602,0.3022360490654973,0.8337407336120105,-0.4377461459807094,0.27564355995620543,0.830294889435068,-0.4680045956577466,0.18995342580827634,0.9984683116568381,-0.4531163981261566,0.32154722272950004,2
1.175160601986683,-0.682125206897225,0.40074782865755926,1.1650381726105576,-0.6345733291516006,0.35571394813702484,1.420536200376051,-1.1002351115014466,0.6449468439628423,1.0044105804012196,-0.45952258527378864,0.3252621371186934,1.2036294646788435,-0.8161339062064682,0.46731296117453097,1.2863204729058861,-0.7211758587253841,0.35603302529156333,1.1762167156233392,-0.5825401315816037,0.31159571457912205,1.412054401379836,-1.1091036372602245,0.6218140014126364,1.1729558671767069,-0.5297884928607618,0.27728341347280394,1.2443256869727217,-0.7036387671147297,0.37539885542655005,0.8396874638110409,-0.2949163105052366,0.2835887990005832,1.2637110491278953,-0.7221739554527797,0.37923831451563533,1.4542150579927575,-1.182732804103939,0.6323560777025651,1.065532917453328,-0.44572804393017007,0.27801767640232494,1.2820166542015463,-0.7492045805510265,0.3662756520297826,1.2855438740229919,-0.7233083396139455,0.3052319375789917,1.2545651498143024,-0.8156702739660985,0.49461304622346486,1.1580652515630225,-0.5242068853104593,0.2772520632456665,1.4920848084770377,-1.333013175309705,0.7717946693415195,1.29769966435161,-0.8008975668690261,0.380950197724126,1.2795831858036704,-0.6451036633066228,0.3194902753542837,1.374805460417856,-0.7219497641224163,0.28795299686190573,1.1616195502160556,-0.5526117403163344,0.28162926928784054,1.17772075728942,-0.6848448933031682,0.40268060044511894,1.5310945308806128,-0.8755888813364991,0.30449610470611277,0.9593619669154203,-0.48589455996807834,0.23871663679866775,1.2673671235350372,-0.49075847249371835,0.12127959873704233,1.0460149704858752,-0.5644781121477415,0.3466207894352337,1.2196484066080224,-0.5728014488271869,0.2757926045474489,0.7458245826037353,-0.4397666768940991,0.20735963647755043,0.713966928313681,-0.45500654866206236,0.13418903297670662,0.9610424772870864,-0.40927485235834543,0.2713980054886459,1
1.3151321757411947,-0.6937809273816,0.3682229669771734,1.185240584699217,-0.5899942846613991,0.39245804894998265,1.479704232980966,-1.176450502451195,0.6812505650907745,1.3179708851242637,-0.8364295369946347,0.5015417433465993,1.1907241200197005,-0.7226293833909931,0.4810311286462136,1.2861751738167446,-0.6985108880132367,0.3952859158192874,1.183301130695887,-0.5528244694201376,0.3342868748727001,1.5083127420876172,-1.2077521420006236,0.6830465516706111,1.3425324357729438,-0.6629370693683597,0.29510059779367215,1.3928610435858904,-0.9377067136521603,0.525871856485301,1.1741680924522118,-0.5841167441079984,0.3623371635671634,1.4317157574491686,-0.8614801909855401,0.39764220696170105,1.5327118662156007,-1.2940426602720332,0.7380460129710067,1.2561609462592136,-0.6940045826030324,0.37329484273564767,1.2741214820355495,-0.7515850320108952,0.42797057554115864,1.3275024767071373,-0.7682163914556744,0.4088774789357375,1.234472359157712,-0.8307991724036321,0.5300887836381175,1.1551366308875286,-0.5035202082186584,0.3295624839122664,1.5148084139068343,-1.3539206379967215,0.8023394329018535,1.3979656208749804,-0.9525829237586515,0.5160009851248766,1.2625064804716177,-0.679855683887649,0.32491184418354013,1.4029929981658515,-0.7405284785132012,0.3154975093549004,1.3315798403274268,-0.583507269118639,0.2155206178747617,1.2381777863505494,-0.742317110366448,0.3978818802436476,1.6880180538829603,-0.9777279104969834,0.25579371054414607,1.1349088959421707,-0.584540356884928,0.33222362092411206,1.5380311447402077,-0.7001954410682811,0.1353589295128492,1.16823229791889,-0.5957402928822394,0.33806731063574613,1.4298963030917202,-0.6228634476189695,0.1466768122949125,0.9553769001641621,-0.4438141723288958,0.3346576992540286,0.9568403091777147,-0.48852174940376686,0.3321647180095286,1.173319249066599,-0.4562423092548775,0.23399644580183984,1
