Channel_1_psd,Channel_2_psd,Channel_3_psd,Channel_4_psd,Channel_5_psd,Channel_6_psd,Channel_7_psd,Channel_8_psd,Channel_9_psd,Channel_10_psd,Channel_11_psd,Channel_12_psd,Channel_13_psd,Channel_14_psd,Channel_15_psd,Channel_16_psd,Channel_17_psd,Channel_18_psd,Channel_19_psd,Channel_20_psd,Channel_21_psd,Channel_22_psd,Channel_23_psd,Channel_24_psd,Channel_25_psd,Channel_26_psd,Channel_27_psd,Channel_28_psd,Channel_29_psd,Channel_30_psd,Channel_31_psd,Channel_32_psd,Label
0.0014789915313833761,0.04256914030549489,0.1406803504498093,0.28584725254567206,0.420592864154171,0.4422117417395128,0.2952093556182075,0.07927184697353956,0.004930762991902973,0.17608085363651152,0.43966042549365475,0.5259648790008663,0.34788059639586366,0.09487402346559952,0.00037508385752636915,0.0780401554408438,0.15122499072211434,0.10569300457936831,0.01754324153273461,0.009279619920078716,0.06629120412388867,0.076996229801645,0.020274641832911573,0.009333696786258248,0.11798204123792023,0.24588058849640063,0.23661297204443885,0.09636377211698983,0.0007775744650819648,0.06786893893635668,0.20611667821158727,0.24165510582302668,1
0.14028788019896976,0.02635295629591883,0.0030836905307025336,0.03930214866015363,0.05095294415855819,0.022551579543157094,0.0005732100185409829,0.0077855583542684546,0.019103737532855748,0.012402706125328825,0.000677922324172516,0.00649725050781693,0.02916909682912368,0.048042926958506385,0.0469346320131194,0.027762174664142162,0.006359110152491652,0.0008420458503775029,0.019609774598746375,0.052315254049451226,0.07252185695283585,0.05935349425705898,0.023037693224616837,0.0003179424577974509,0.01313578771187129,0.03905309363788827,0.03974857146529844,0.014443267956518107,2.1179409461444282e-05,0.013893545565402371,0.02736360069056456,0.0146488566763554,1
1.4738873371410224e-09,0.021243868412700026,0.06256380634823908,0.06852150395110117,0.028018482079865018,3.116682497794464e-06,0.033415303445785395,0.09443301992781371,0.10825424654737531,0.05826910987593237,0.006121635061762328,0.010273786025000415,0.05607209738117065,0.08291361752948595,0.06107343326801358,0.018901880322096713,8.959513167473677e-08,0.014885189277763453,0.03988563282055831,0.04908675028254709,0.03686895179125271,0.015368991924749062,0.0010217392512882478,0.00494961345543085,0.028379473378830154,0.059623321908904,0.07616886300362569,0.05989542452314385,0.020519028216612292,0.00022480741806320733,0.03753425990069408,0.11686225858647849,2
0.16783762654616485,0.13533190328515327,0.04864825942589619,4.384021452484142e-05,0.000325689692345178,0.01662914188696522,0.04047950825413368,0.04504396003574119,0.025706415667029425,0.0040246818679664795,0.0023700213372785544,0.021066513793359425,0.04118446167449281,0.04480122012522761,0.030140316418494226,0.01017084703270453,0.0001260191709143301,0.005694096676909259,0.019819948874693034,0.02921887854984149,0.025576360053479803,0.012560472679247774,0.0017875962910757284,0.0007441530932703873,0.005489621167303053,0.0070221060516266216,0.0031982489983475347,6.01808988287979e-05,0.0014513160876748817,0.0033968294566928845,0.0018029636288285564,5.327587480824435e-06,1
0.0030330821089801178,0.00839178830097915,0.009373042159963617,0.005231836177854949,0.0012242324158551708,4.4723990005840245e-05,1.1014567674329884e-06,0.0002071416166504031,0.0007097052551559376,0.0001570724759343735,0.0017995997025585585,0.016916576541689616,0.04798893941530824,0.07142525460045322,0.05821682296782234,0.017893739725276844,0.0009486829371583804,0.04185273952903668,0.112306247217624,0.1484952019665533,0.11948856713988647,0.054583135176855015,0.006899300860787391,0.00496485558979816,0.04009343465536113,0.08465603987885119,0.11201757827575795,0.10609666546649942,0.06757752045746716,0.019661567959940295,0.000267013288007408,0.03086755175461239,1
0.08649271900127763,0.11163618817043455,0.07964228826564444,0.024964059712745408,7.616485870134782e-05,0.012150329402779133,0.025546403525795607,0.018142931413970956,0.004116891008863718,1.303339550049145e-05,0.0007064867591551826,9.812348473398586e-05,0.007417466300278141,0.025124478184902748,0.033109179882603194,0.01757425017958794,0.0003818017746804761,0.014146725749079846,0.0543673693132331,0.08051824897653762,0.06629493428755191,0.029014723395282244,0.003316845346179147,0.0018954031124648382,0.012052567334798344,0.019347066965777295,0.02148704884252796,0.023188047399234177,0.028030081974892547,0.034834332309362344,0.03604893307419136,0.023464352688462888,2
0.003989988268940945,0.0052359787593085644,0.04964758679158188,0.11830981939173733,0.1553606512532609,0.12320720065202681,0.04894279854491953,0.0015602906692978964,0.00028793676158245257,0.0378289538672381,0.10119377991158544,0.12868819663405465,0.10317821857547534,0.05681201116445048,0.02310561099708552,0.008425748579346692,0.003906999682921179,0.0021203436351563396,0.0002449506449532644,0.002130291708765478,0.01845558297840967,0.05267820543932924,0.08692491457804019,0.09457179823612358,0.06933763483248642,0.03210339691538266,0.007014184229159521,7.492900970574074e-06,0.002800498074323721,0.008071166523502397,0.01567055988901214,0.0303077433461729,2
0.05689572477129512,0.0919944257317621,0.11645594255134945,0.10560955806126779,0.05742178389314439,0.008289089298551409,0.00889439851731337,0.07687308319153642,0.17485724203129674,0.23847475550094244,0.227063625871263,0.15102534145132998,0.058921892318853995,0.003920483766249783,0.01608735526668966,0.0904912227718016,0.18850503996251453,0.2520880242782347,0.23468854320931257,0.13971866621921947,0.03366780470373189,0.002395355977326071,0.07168633955043584,0.17173877406166213,0.200771158528722,0.13126282335338027,0.036179403463517695,3.603901084599002e-05,0.024951156038525983,0.0472840323909963,0.03063934208578843,0.003941479570900176,2
0.003652476114749515,0.01812167462113683,0.015467318040665534,0.001111832535023602,0.009739898004542138,0.046008402500066686,0.07017488557507995,0.05272625318145851,0.015396550232230381,9.998333536110787e-05,0.015668501073177993,0.035980306940967315,0.03984524945094835,0.03108815162059667,0.022794043687991466,0.020838355852468834,0.023276932916846214,0.0216248124802047,0.008135256317119904,0.0016151553878020672,0.05287564006030537,0.17947487254882055,0.2930644237197771,0.2625653295842129,0.09723866211249763,0.0003413394469224498,0.14176486423824572,0.4042166684548277,0.4848344521138996,0.2798672715340706,0.03698651003027793,0.035720028601572903,1
0.22513043791430032,0.3209143736365424,0.20204173656008936,0.036834130257855695,0.008005898448425218,0.08117175548529959,0.11481516629653661,0.07122286555784473,0.018475150529125534,0.0004396415612625539,0.0013532362118007363,0.0022484888007284934,2.6163777202971304e-06,0.005121575087752556,0.011683270688291657,0.008831126160767883,0.0013153849530272864,0.0014904520627992905,0.009875217098537177,0.015800971204107856,0.013563423964665202,0.007440216238506268,0.002809447644672533,0.0006118724943159908,3.2748619292014255e-05,0.0029398149869172287,0.016973921827866494,0.049663102778070095,0.08799468129367083,0.0923675870006768,0.0432694994403043,5.414941880943963e-05,1
