Channel_1_psd,Channel_2_psd,Channel_3_psd,Channel_4_psd,Channel_5_psd,Channel_6_psd,Channel_7_psd,Channel_8_psd,Channel_9_psd,Channel_10_psd,Channel_11_psd,Channel_12_psd,Channel_13_psd,Channel_14_psd,Channel_15_psd,Channel_16_psd,Channel_17_psd,Channel_18_psd,Channel_19_psd,Channel_20_psd,Channel_21_psd,Channel_22_psd,Channel_23_psd,Channel_24_psd,Channel_25_psd,Channel_26_psd,Channel_27_psd,Channel_28_psd,Channel_29_psd,Channel_30_psd,Channel_31_psd,Channel_32_psd,Label
0.047160152610660595,0.08733638363786018,0.134709650676011,0.18495013091852655,0.23349984830173073,0.2759978640568479,0.30868423259505123,0.3287423206297299,0.3345454788744388,0.32578412694308717,0.30346196032435,0.26976380601235844,0.22781109309791167,0.18133246227195512,0.13428543214362718,0.09046936370687415,0.053169791555355374,0.024869624128205908,0.007054368139949719,0.00012744679797841455,0.003439196974482795,0.015420716710576808,0.0338028105874206,0.055892045360345775,0.07887122108839287,0.10009077301883199,0.11732065406680266,0.12893856183756477,0.1340390554922045,0.1324580048989677,0.12471668985314573,0.11189855433207065,1
0.09547816584290889,0.07712569882554243,0.05851100072916581,0.04112914687467696,0.026164831142915457,0.014406723676019756,0.006215954519527816,0.0015460782741173666,6.067498957023016e-06,0.000953703203906963,0.003604547115047825,0.007141570040922025,0.010812275099168524,0.014003369570604092,0.016287131704581164,0.01743795788609726,0.017421563178647185,0.016362457768627686,0.014497313813204255,0.01212254646080904,0.00954392552219925,0.007034537986835071,0.004805275215187042,0.0029896114069466145,0.001642149383433619,0.0007485480437349173,0.00024322183767848274,3.0703172518263625e-05,6.7509435937469595e-06,7.603965238438395e-05,0.00016437430905983435,0.00022461953271355682,1
0.00023669150223578302,0.00020286715685352398,0.0001402101902869418,7.206555169847077e-05,2.037006416840042e-05,5.6813765982437784e-08,1.621698159706049e-05,6.405332812300432e-05,0.00013112715121170226,0.00020104471758635928,0.0002575870901636374,0.00028835303731791306,0.0002872161413422375,0.00025522817802890437,0.0001999561710815114,0.00013355076663221867,7.005675860816203e-05,2.2565456325313458e-05,7.723786879907772e-07,9.365039787672e-06,4.746311622219412e-05,0.00010911281384855298,0.00018464217033333625,0.0002625475863688787,0.00033152224752619583,0.00038225587705456734,0.00040871924954061277,0.00040877244141659166,0.00038407454650509013,0.00033939741537483594,0.00028153591260259844,0.00021805053625199248,2
0.00015607356211438944,0.00010136484022293829,5.773207674357068e-05,2.6849818693653333e-05,0.010615767920158716,0.027990705523709854,0.05215736648188104,0.08108866179748338,0.11225722378691019,0.14287087053879144,0.17013950959299953,0.19154673641488895,0.20509829598379611,0.20952146904649213,0.2043941779877826,0.19018971674759003,0.16823175256764217,0.14056368369572844,0.10974553146006864,0.07859928584223035,0.04992913996634295,0.026245713076975857,0.00952286439883565,0.001012089792753437,0.0011331715180812772,0.009451429976137633,0.02474254356173153,0.045136515267764535,0.06832402371751434,0.09180202505340133,0.11313175866443202,0.13018162851019383,1
0.1413298030910238,0.14560646935368127,0.14276284997601846,0.13326248371580196,0.11819888885382744,0.09915159324664988,0.07799875008430276,0.056708511268763376,0.03713263335256134,0.020824399780793586,0.008899130545153741,0.001949862412234359,2.396336280322327e-05,0.002659337925330947,0.008972324485418877,0.017784113917435698,0.02776907367033261,0.037607039022155724,0.046122460036524815,0.05239603652743271,0.05583868573461978,0.05622277133116467,0.053670814082754474,0.048606759335865446,0.041678747366466894,0.0336648310894886,0.025374019588632123,0.01755440977205362,0.010818206503146724,0.005590478366880917,0.0020850005230360165,0.0003069765210477335,1
7.925275909555657e-05,0.0010862000993669553,0.0029279684387867357,0.005177408032352974,0.007432538825486359,0.009358855767285889,0.01071771604671785,0.011379251443813259,0.011320375346098867,0.01061024233921794,0.009386776030771189,0.007828507926551006,0.006125962931650717,0.00445626758233583,0.002963692528462939,0.0017476551582402391,0.0008584925537136298,0.00030023936072498937,3.883752351589428e-05,1.373788340376005e-05,0.00015074165080110468,0.0003741342763364006,0.0006166068579583781,0.0008260396318776673,0.0009688323907974881,0.001030013826853841,0.0010107761034795033,0.0009243239821095062,0.0007909934924274382,0.0006335055893232048,0.0004730178646607876,0.0003263747614644037,2
0.00020468653801034885,0.00011313365837470477,5.172633166215731e-05,1.6661912367041633e-05,1.913268288131534e-06,7.339852325803903e-07,6.8588331487951385e-06,1.528554252097364e-05,0.0033668260056376707,0.031885468768399636,0.08743467704556723,0.16561829620371255,0.26014793082622417,0.3633705385014054,0.46691573365026484,0.5624048137512895,0.642157800898439,0.6998351490306252,0.7309571489161051,0.7332558090377762,0.7068299065413042,0.6540923890598678,0.5795185317833602,0.4892213387666826,0.3903958979910879,0.2906853539121771,0.19752690393465652,0.11753635073051615,0.05598440838474424,0.01640785358357446,0.0003848611759203964,0.007487906250810008,2
0.03541104897226623,0.08025283284010352,0.13692284729093718,0.199630361429944,0.2624080652547591,0.3196231520402946,0.3664315849420884,0.3991388458518063,0.4154408647274349,0.4145310439549854,0.397072088352132,0.36504350797470775,0.3214860912969248,0.27017249206287514,0.2152377712835789,0.16080505412067408,0.11063949870174772,0.06785892945631075,0.034722403061783466,0.012509457742594592,0.001493731604517721,0.0010058971120864187,0.009573228466817543,0.025117218867550816,0.04518691137989838,0.06720418584939616,0.08869810928763301,0.10750835286364088,0.12194217896034258,0.1308750626550061,0.13379103123792108,0.13076468360764804,2
0.12239204842247203,0.10968152167645542,0.09391879642242536,0.07652082265908643,0.058893435925732686,0.04230553605423622,0.02778986816354164,0.016076923280275976,0.007564642352177862,0.00232287769891669,0.00012829952406822362,0.0005229152547550517,0.0028877804556204215,0.006522895945320603,0.010724671256887936,0.014853557302255366,0.01838630297227522,0.020949515778259604,0.022333533420429843,0.022487783500520463,0.021500605783342473,0.019567780271627627,0.01695466315110315,0.013956875799578045,0.010863983883401741,0.00792966457036501,0.005350647446127562,0.0032554011032541277,0.0017022878503256808,0.0006858627055552853,0.00014924858259395256,1.2784529489667493e-07,1
0.0001278522621002149,0.0004194456650706861,0.0007727793084952778,0.0011058419390244185,0.0013617027837658777,0.0015093829856449258,0.0015413369627367969,0.0014685551632031022,0.0013144197253703068,0.001108389180331269,0.0008803947261033012,0.0006565500235428322,0.0001598749812520794,0.00015468475477957357,0.00013192827571929227,9.613831815722964e-05,5.536078785560383e-05,1.9980943036949794e-05,1.0018371461885827e-06,8.024037204787677e-06,4.7253867404827615e-05,0.0001198969318832852,0.0002212644822208705,0.0003408314821164824,0.00046334632719051763,0.0005709219486828193,0.0006458624383055903,0.0006738276612980541,0.0006468384619041799,0.0005655986368300339,0.0004406680357641096,0.00029216192709664244,1
